# my set
1.089708092582218457e+00	3.516419640470139218e-01	0.000000000000000000e+00
6.451583351836308600e-01	-1.317051205365252046e-02	0.000000000000000000e+00
1.187117461307194644e+00	-2.008300712671558241e-01	0.000000000000000000e+00
-1.113504733233702026e+00	1.431817055352702983e+00	0.000000000000000000e+00
-5.743983785877120329e-01	9.788391602048465701e-02	0.000000000000000000e+00
-1.809915568912023209e+00	-1.719814400013786604e-01	0.000000000000000000e+00
-4.680551245128692917e-01	1.976032486369073415e-01	0.000000000000000000e+00
-1.017935856580332254e+00	-2.155882808475948931e+00	0.000000000000000000e+00
1.722677529042169198e+00	1.241177178894300237e+00	0.000000000000000000e+00
-8.947161686097382383e-01	6.412873048835079359e-01	0.000000000000000000e+00
3.294768762400278606e-01	-5.793444331622027432e-01	0.000000000000000000e+00
8.802942683466921103e-01	1.752383540194162592e-01	0.000000000000000000e+00
-1.140873715017420298e-01	-7.356193323841803133e-01	0.000000000000000000e+00
-2.230919968079236038e-01	-6.297253358701196957e-01	0.000000000000000000e+00
-6.015534225863385931e-01	-2.116132419507342988e+00	0.000000000000000000e+00
9.489045147691470561e-01	5.744199347222056495e-01	0.000000000000000000e+00
3.879550814269747683e-01	1.425588110110378670e+00	0.000000000000000000e+00
6.313777234504843738e-01	-1.851407311900046260e+00	0.000000000000000000e+00
-1.490624097826216410e+00	-2.785225166249962747e-01	0.000000000000000000e+00
3.412888302037246913e-01	1.420108095330169684e+00	0.000000000000000000e+00
8.614061616176105218e-02	2.052774233573470553e-01	0.000000000000000000e+00
-1.021234721718636274e-02	-3.841229091875998369e-01	0.000000000000000000e+00
-1.655074106420693358e-01	-8.865252070105252846e-01	0.000000000000000000e+00
-1.424156938604737466e+00	6.129587188860695646e-01	0.000000000000000000e+00
1.006586984487013309e-01	4.048346767399437773e-01	0.000000000000000000e+00
9.723793857229932058e-01	1.074344892040943522e+00	0.000000000000000000e+00
3.670964214851248908e-01	1.143377321414821735e+00	0.000000000000000000e+00
4.675217080210190140e-02	-1.470281714939335682e+00	0.000000000000000000e+00
-1.568312661200104374e+00	-5.357898273640063769e-01	0.000000000000000000e+00
2.142575168806188854e-02	-1.177809499159243156e+00	0.000000000000000000e+00
7.590753199013832164e-01	-8.109048812246008042e-01	0.000000000000000000e+00
-9.618086212618324193e-01	-6.380534180880306216e-01	0.000000000000000000e+00
9.741374777677556107e-01	-9.578844304733544757e-01	0.000000000000000000e+00
3.744428585890798300e-01	1.861515096357764798e-01	0.000000000000000000e+00
1.035502156348019759e-01	7.737809148146067573e-01	0.000000000000000000e+00
8.859245567140082711e-01	1.841412591473216842e-01	0.000000000000000000e+00
6.471967826345358388e-01	-2.366823649447832856e-01	0.000000000000000000e+00
