# my set
7.750870588560511365e+00	2.784112389426068646e+00	0.000000000000000000e+00
3.987809731172127670e+00	9.938596220675062209e-01	1.000000000000000000e+00
4.844638667798280451e+00	9.072607470542548569e-02	0.000000000000000000e+00
5.124589223197785870e+00	5.267238960087410327e-01	0.000000000000000000e+00
6.743394260548329910e+00	5.663087994048919827e-01	0.000000000000000000e+00
1.211063747205324503e+00	2.191074537523578059e+00	0.000000000000000000e+00
2.991717555841923115e+00	7.767186320109275011e-01	1.000000000000000000e+00
2.350917490786841313e+00	5.737514216673589296e-01	1.000000000000000000e+00
3.680252829081386068e+00	6.302280533412145669e-01	1.000000000000000000e+00
6.326881775159278298e+00	1.924175961079784170e+00	0.000000000000000000e+00
1.612163690592364418e+00	1.826125651535188688e-01	0.000000000000000000e+00
7.535625261482098658e+00	2.527311467886529162e+00	0.000000000000000000e+00
4.396985687744580318e+00	1.591960333289002882e+00	0.000000000000000000e+00
2.955093719501908467e+00	7.954946422928687033e-01	1.000000000000000000e+00
7.695284978603866399e+00	7.666002029467225976e-01	0.000000000000000000e+00
6.930973625992109532e-02	1.728242495389108457e-01	0.000000000000000000e+00
6.587517346863121404e+00	1.115013726036298891e+00	0.000000000000000000e+00
4.498866847188483398e+00	2.709099334470877363e+00	0.000000000000000000e+00
2.277789471282328115e+00	7.481095840203668690e-01	1.000000000000000000e+00
2.841468836469242198e+00	1.041122072518724018e+00	1.000000000000000000e+00
6.999795277512436797e+00	1.597673836925467050e+00	0.000000000000000000e+00
6.484715168087378245e-01	2.600178490127647013e+00	0.000000000000000000e+00
5.631130096473968116e+00	2.855720424376736233e+00	0.000000000000000000e+00
6.047524048589160373e+00	2.848205407830147751e-01	0.000000000000000000e+00
4.833919497729595172e+00	1.337795861492395932e+00	0.000000000000000000e+00
2.923527164228680419e+00	1.775413495894969884e+00	1.000000000000000000e+00
1.228668569076249995e-01	2.839639396917208014e+00	0.000000000000000000e+00
7.258422008219270971e+00	2.534575480458187258e+00	0.000000000000000000e+00
7.894562990070356889e+00	2.905529452660260858e+00	0.000000000000000000e+00
1.223834924016741432e+00	2.844009139348469883e+00	0.000000000000000000e+00
8.711744843118651715e-02	2.107338403028700125e+00	0.000000000000000000e+00
7.082521184482569510e+00	2.163359504799844402e-01	0.000000000000000000e+00
1.579638527822818439e+00	1.332316750695031971e+00	0.000000000000000000e+00
2.996972451598606924e+00	1.257269642427568002e+00	1.000000000000000000e+00
7.977541843298386226e+00	1.763541742093669651e+00	0.000000000000000000e+00
1.378845222503940704e+00	2.096860303938692827e+00	0.000000000000000000e+00
3.724922300518589857e+00	7.380580013315802823e-01	1.000000000000000000e+00
7.811533288124614671e+00	1.739612158270901654e+00	0.000000000000000000e+00
1.870309205558619681e+00	1.258536683592496264e+00	1.000000000000000000e+00
7.413746549380562101e-01	1.575494011836923836e+00	0.000000000000000000e+00
