# my set
-1.034870627457721293e+00	3.400376890454654966e-01	0.000000000000000000e+00
1.550176724437468234e+00	-1.572954341788014521e+00	1.000000000000000000e+00
-3.693615682066801464e-01	4.977433397714713936e-01	0.000000000000000000e+00
-4.763134469498910284e-01	-2.102195223417842040e+00	1.000000000000000000e+00
1.101272237163958834e-01	1.840970087462127092e+00	0.000000000000000000e+00
-6.912052158007789826e-01	2.935146349897786028e-02	0.000000000000000000e+00
2.937919233894617510e-01	7.558102453510646968e-02	0.000000000000000000e+00
-1.100244099808766363e+00	2.600493144005350921e+00	0.000000000000000000e+00
-8.247485756138739355e-02	-1.244072461299017940e+00	1.000000000000000000e+00
6.092388746360213325e-01	1.458221810869854806e+00	0.000000000000000000e+00
-1.559200771490260040e-02	-1.076619400707892193e+00	1.000000000000000000e+00
-2.630342270179021891e-01	7.409063846830961086e-01	0.000000000000000000e+00
-3.442511222681337024e-01	-6.049050192482230415e-01	0.000000000000000000e+00
1.359787760522418454e+00	1.477819927944095779e+00	0.000000000000000000e+00
1.516783614055992935e+00	-3.756699225907503825e-01	0.000000000000000000e+00
-5.378979214795442942e-01	-1.487321662768120056e+00	1.000000000000000000e+00
-1.975601994901162242e-02	-9.903478560332986680e-01	0.000000000000000000e+00
-1.275449422962610102e+00	3.145099335521520101e-01	0.000000000000000000e+00
-3.360146364636420468e-01	-2.919697423869349953e-02	0.000000000000000000e+00
-1.729922436277381848e-01	6.259056888915937034e-01	0.000000000000000000e+00
3.364221139346613043e+00	3.801938939156375596e+00	1.000000000000000000e+00
1.191006521902684634e+00	1.952534940886090364e+00	1.000000000000000000e+00
1.320771582969009206e+00	2.324820665374248030e+00	1.000000000000000000e+00
2.653036541241882595e+00	3.690252265876533322e+00	1.000000000000000000e+00
3.097485913068868779e+00	1.430288869073900182e+00	1.000000000000000000e+00
2.974408805960246927e+00	2.347719750070689670e+00	1.000000000000000000e+00
3.261581642140831683e-01	2.450547271785780801e+00	1.000000000000000000e+00
1.008177836643888492e+00	2.439346401415702026e+00	1.000000000000000000e+00
3.143969358511013112e+00	3.158012527241557343e+00	1.000000000000000000e+00
2.630019830738243414e+00	2.453858736089876480e+00	1.000000000000000000e+00
3.480295513390931461e+00	1.283324341370444488e+00	1.000000000000000000e+00
2.347731253557461706e+00	1.699655324043657378e+00	1.000000000000000000e+00
2.935109225637928976e+00	2.837343775111039079e+00	1.000000000000000000e+00
5.760880690433817009e+00	-1.666981149021635744e-01	1.000000000000000000e+00
6.567394281404139722e-01	3.038560138328086246e+00	1.000000000000000000e+00
3.484918795901651212e+00	9.540433950179663114e-01	1.000000000000000000e+00
2.575029719235832459e+00	1.312867098562682466e+00	1.000000000000000000e+00
2.550871514182416089e+00	1.325898966846618343e+00	1.000000000000000000e+00
1.607559049752943947e+00	3.330264651253313613e+00	1.000000000000000000e+00
1.134755913525329563e+00	3.489698817110019835e+00	1.000000000000000000e+00
